Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Single,2nd phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.625,0.6875,0.5714285714285714,0.45386904761904745,0.0,0.0,0.75,0.75,0.5,0.6008064516129031,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled,15.0,12.0,1.3261904761904777,0
Single,Holders of other higher courses,0.2857142857142857,Veterinary Nursing,Daytime,Higher education—degree (1st cycle),Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Service/Sales/Security,No,No,Yes,No,Female,No,0.5294117647058822,No,0.0,0.125,0.1875,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,9.0,0.0,-0.5250000000000004,1
Single,Transfer,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,0.11764705882352944,No,0.0,0.75,0.5,0.6666666666666666,0.5894345238095238,0.0,0.0,0.75,0.5,0.5833333333333333,0.5984101382488477,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,16.0,14.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Service/Sales/Security,Legislative/Executive Officers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.4375,0.6666666666666666,0.71875,0.0,0.0,0.75,0.5625,0.6666666666666666,0.6948924731182794,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,15.0,15.0,-0.24444444444444535,0
Single,Change in course,1.0,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,1.0,0.9375,0.47619047619047616,0.4583333333333335,0.0,0.0,1.0,0.875,0.6666666666666666,0.4959677419354839,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,20.0,13.0,0.1999999999999993,0
Single,1st phase—special contingent (Azores Island),0.8571428571428571,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Skilled Industry Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.5625,0.2857142857142857,0.3055555555555556,0.0,0.0,0.375,0.5,0.25,0.5927419354838709,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,10.0,6.0,2.666666666666666,0
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Machine Operators,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.5714285714285714,0.3303571428571428,0.0,0.0,0.5,0.6875,0.25,0.46370967741935465,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,9.0,1.095238095238095,0
Single,Change in course,0.2857142857142857,Nursing,Daytime,Frequency of higher education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.625,0.4375,0.5714285714285714,0.6180555555555556,0.0,0.0,0.625,0.4375,0.5,0.6249999999999999,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,14.0,12.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Farmers/Ag Workers,No,No,Yes,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.625,0.5714285714285714,0.4642857142857144,0.0,0.0,0.5,0.5625,0.41666666666666663,0.39919354838709664,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,11.0,-0.8571428571428577,0
Single,1st phase—general contingent,0.2857142857142857,Basic Education,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Basic Education 3rd Cycle,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.5625,0.47619047619047616,0.5416666666666665,0.0,0.0,0.5,0.5,0.41666666666666663,0.4379032258064516,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,12.0,10.0,-1.1999999999999993,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.6875,0.47619047619047616,0.6875,0.0,0.0,0.375,0.4375,0.41666666666666663,0.45725806451612894,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,10.0,10.0,-2.4000000000000004,0
Single,1st phase—general contingent,0.2857142857142857,Basic Education,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.625,0.75,0.47619047619047616,0.47916666666666674,0.0,0.0,0.625,0.5625,0.5,0.5604838709677419,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled,14.0,11.0,0.6666666666666661,0
Single,Technological specialization diploma holders,0.2857142857142857,Informatics Engineering,Daytime,Technological specialization course,Portuguese,General commerce course,Basic Edu 1st Cycle,Administrative Staff,Skilled Industry Workers,No,No,Yes,Yes,Female,No,0.5294117647058822,No,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout,10.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.5,0.4375,0.5714285714285714,0.47916666666666674,0.0,0.0,0.5,0.4375,0.5,0.5927419354838709,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,12.0,12.0,1.0,0
Single,1st phase—general contingent,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Armed Forces,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.5486111111111109,0.0,0.0,0.5,0.375,0.5,0.46370967741935465,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,12.0,12.0,-1.0,0
Single,1st phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,2nd cycle general high school,Basic Edu 1st Cycle,Administrative Staff,Unskilled Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.4965277777777777,0.0,0.0,0.5,0.5625,0.5,0.6572580645161289,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,12.0,12.0,1.5,0
Single,Technological specialization diploma holders,0.2857142857142857,Social Service,Daytime,Technological specialization course,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.6180555555555556,0.0,0.0,0.5,0.375,0.5,0.7540322580645159,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,12.0,1.3333333333333321,0
Single,Holders of other higher courses,0.2857142857142857,Basic Education,Daytime,Higher education—degree (1st cycle),Portuguese,Can read (no 4th year),Higher Education Degree,Scientific Specialists,Legislative/Executive Officers,No,No,Yes,Yes,Female,No,1.0,No,0.0,0.625,0.5,0.6666666666666666,0.7916666666666665,0.0,0.0,0.625,0.4375,0.5833333333333333,0.7448156682027648,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,14.0,14.0,-0.4285714285714288,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.75,0.5,0.7619047619047619,0.6240885416666666,0.0,0.0,0.75,0.5,0.6666666666666666,0.6306048387096773,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,16.0,16.0,0.0,0
Single,2nd phase—general contingent,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Unskilled Workers,Armed Forces,No,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.5625,0.47619047619047616,0.4965277777777777,0.0,0.0,0.5,0.5,0.5,0.537442396313364,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,11.0,0.26190476190476275,0
Single,2nd phase—general contingent,0.2857142857142857,Equiniculture,Daytime,Secondary education,Portuguese,Bachelor’s Degree,12th Year—not completed,Technicians & Professionals,Service/Sales/Security,No,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.375,0.5625,0.38095238095238093,0.40104166666666674,0.0,0.0,0.375,0.375,0.3333333333333333,0.5443548387096774,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,10.0,8.0,1.25,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Bachelor’s Degree,Technicians & Professionals,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.8125,0.38095238095238093,0.47916666666666674,0.0,0.0,0.375,0.5,0.25,0.4959677419354839,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,10.0,7.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,4.0,0.0,-0.5250000000000004,1
Married,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.9411764705882353,No,0.0,0.5,0.4375,0.5714285714285714,0.5659722222222223,0.0,0.0,0.5,0.5,0.5,0.5789170506912443,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,12.0,12.0,0.023809523809523725,0
Single,Over 23 years old,0.2857142857142857,Agronomy,Daytime,Higher education—degree,Portuguese,Higher Education Degree,Higher Education Degree,Legislative/Executive Officers,Scientific Specialists,No,No,No,Yes,Female,No,1.0,No,0.0,0.5,0.625,0.5714285714285714,0.6875,0.0,0.0,0.5,0.6875,0.5,0.6024193548387097,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,12.0,12.0,-0.9000000000000004,0
Single,Transfer,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,0.5294117647058822,No,0.0,0.375,0.3125,0.38095238095238093,0.5833333333333333,0.0,0.0,0.375,0.4375,0.16666666666666666,0.4959677419354839,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,10.0,6.0,-1.0,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Skilled Industry Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.5714285714285714,0.6354166666666665,0.0,0.0,0.5,0.5,0.5,0.5443548387096774,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,12.0,12.0,-1.0,0
Single,Change in course,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,1.0,No,0.0,1.0,1.0,1.0,0.34294871794871784,0.0,0.0,1.0,1.0,0.75,0.5257444168734492,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled,20.0,19.5,1.6153846153846168,0
Divorced,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Farmers/Ag Workers,No,No,No,Yes,Female,No,1.0,No,0.0,0.375,0.375,0.47619047619047616,0.375,0.0,0.0,0.375,0.5625,0.41666666666666663,0.46370967741935465,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,10.0,10.0,0.6666666666666661,0
Married,Over 23 years old,0.2857142857142857,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,1.0,No,0.0,0.5,0.5,0.5714285714285714,0.5833333333333333,0.0,0.0,0.5,0.375,0.5,0.6733870967741936,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,12.0,12.0,0.8333333333333339,0
Single,1st phase—general contingent,0.5714285714285714,Social Service (evening attendance),Evening,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Technicians & Professionals,Unskilled Workers,No,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.5,0.625,0.47619047619047616,0.47916666666666674,0.0,0.0,0.5,0.5625,0.3333333333333333,0.4233870967741936,0.0,0.2093023255813954,0.0,0.12417437252311753,Enrolled,12.0,9.0,-0.75,0
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,0.4117647058823528,No,0.0,0.5,0.5625,0.38095238095238093,0.5416666666666665,0.0,0.0,0.5,0.375,0.3333333333333333,0.44758064516129037,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,12.0,8.0,-1.0999999999999996,0
Single,Change in course,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,No,No,No,Yes,Female,Yes,0.17647058823529416,No,0.0,0.5,0.375,0.5714285714285714,0.6527777777777777,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,12.0,12.0,-0.33333333333333215,0
Single,1st phase—general contingent,1.0,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Service/Sales/Security,Yes,No,No,No,Female,No,0.11764705882352944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,4.0,0.0,-0.5250000000000004,1
Married,1st phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,Yes,Yes,Female,Yes,0.05882352941176472,No,0.0,0.625,0.4375,0.5714285714285714,0.7083333333333333,0.0,0.0,0.625,0.4375,0.5,0.7088709677419353,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,14.0,12.0,0.0,0
Single,1st phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Farmers/Ag Workers,No,No,Yes,No,Female,No,0.2941176470588236,No,0.0,0.5,0.625,0.47619047619047616,0.375,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,5.0,-4.125000000000001,0
Single,2nd phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Administrative Staff,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.5714285714285714,0.7916666666666665,0.0,0.0,0.5,0.4375,0.5,0.9245391705069123,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Graduate,12.0,12.0,1.428571428571427,0
Single,Over 23 years old,0.2857142857142857,Nursing,Daytime,Basic education 3rd cycle,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.4117647058823528,No,0.0,0.625,0.5625,0.5714285714285714,0.5401785714285712,0.0,0.0,0.75,0.5625,0.5833333333333333,0.6355990783410134,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,15.0,13.0,0.8571428571428559,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Other Situation,Machine Operators,No,No,No,Yes,Female,No,0.9411764705882353,No,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Dropout,10.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,0.2857142857142857,Agronomy,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Technicians & Professionals,Machine Operators,No,No,Yes,Yes,Female,Yes,0.7647058823529411,No,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled,12.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,0.2857142857142857,Veterinary Nursing,Daytime,Higher education—master’s (2nd cycle),Portuguese,Higher Education Degree,Tech Specialization Course,Scientific Specialists,Technicians & Professionals,No,No,No,Yes,Female,No,0.5294117647058822,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,12.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,1.0,Basic Education,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Administrative Staff,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.4375,0.5714285714285714,0.4444444444444444,0.0,0.0,0.5,0.625,0.5,0.4798387096774194,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,12.0,12.0,0.16666666666666785,0
Single,1st phase—general contingent,0.2857142857142857,Journalism and Communication,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,Yes,Yes,Female,No,0.11764705882352944,No,0.0,0.5,0.8125,0.2857142857142857,0.5486111111111109,0.0,0.0,0.5,0.75,0.16666666666666666,0.30241935483870963,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,5.0,-2.666666666666666,0
Single,2nd phase—general contingent,1.0,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.375,0.625,0.2857142857142857,0.3055555555555556,0.0,0.0,0.375,0.5625,0.3333333333333333,0.39919354838709664,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Enrolled,10.0,7.0,0.6666666666666661,0
